SMILES,Predicted_pKi,MW,HBD,HBA,LogP,TPSA,SA,predicted_pKi_random,std_random,norm_random,penalized_random
CSc1ccc(O)cc1[9*]CCNc1nc([6*][1*]C(=O)c2cc3ncccn3n2)sc1Cl,-2.5058911706664366,445.957,2.0,9.0,3.0581000000000014,92.41,4.636754886208646,6.787631340645279,0.08368750013777616,0.4471064793478687,0.411212155580434
CC(=O)O[C@@H](C)C(=O)[1*]CN([33*][15*]C(=O)c1ccc(Cl)cn1)CC(=O)O,-2.1693815744772635,342.73500000000007,1.0,7.0,0.7824999999999998,113.87000000000002,4.747080692251151,6.7875267489176565,0.20544092996828547,0.4470806241778649,0.3640524736657661
CN(C[7*][10*]NC(=O)NC(=O)c1cnn[nH]1)CCCC[9*]c1cc(-n2cccn2)ccn1,-2.2806794327426,397.443,3.0,8.0,0.3231000000000013,133.72000000000003,4.741609385075837,6.7852570530339165,0.12025016797395195,0.44651962402329143,0.3959283189657076
N[C@H]([5*][1*]C(=O)c1coc2ccccc12)[C@@H]1CN(C[6*]C(=O)N(O)CCCC[15*][C@H]2CCC(=O)N[C@@H]2C[7*]Cc2ccc3[nH]ccc3c2)CC1=O,-1.9256483543459744,627.7420000000003,4.0,8.0,4.832800000000004,161.97,6.263737897423545,6.785145478516688,0.07056037617251437,0.44649204967847417,0.4160732049071363
NC(CSCCCS[10*][4*]CCC1(CO)CCC1)=N[11*]c1ccc(OCF)cn1,-2.1222300939343963,401.5730000000001,2.0,6.0,3.197400000000002,80.73,4.879864550807602,6.784855670656073,0.07260128008866308,0.4464204285735545,0.41515829982690133
COC(=O)[C@@H]1CCCN1C(=O)[10*][3*]Oc1ccc(C#N)cc1OC[5*]NCc1ncc(C)o1,-2.1093160647396765,414.4180000000002,1.0,9.0,2.117,126.92,4.699900908461505,6.784463652175505,0.10528806494109937,0.4463235513845587,0.4017203001154591
CC(C)[C@H](C)C(=O)N(CC[5*]C[C@](C)(OC[5*]Nc1ccc(F)c([16*][3*]Oc2cc(F)cnc2F)c1)C(C)(C)C)C[C@@H]1CC(C)(C)C[1*]C1=O,-2.021658146199706,633.7959999999999,1.0,6.0,7.512300000000009,80.75999999999999,6.3670402477386165,6.783401484941239,0.18316301937394142,0.4460610848397244,0.3714049158358353
CC(C[7*][C@@H](C)N(C)CC#C[7*]c1cnn2c(N)ccnc12)C(=O)CO[3*][5*]NC(=O)C1CCCCC1,-2.220962069240428,454.5750000000004,2.0,8.0,1.5971000000000002,114.85000000000002,5.707757802802966,6.782690385358963,0.14778545266679552,0.4458853855684656,0.3846279422597769
Cc1cc([16*]Cn2cc(Cl)c(C[8*][4*]CCCN(C)CCO)c2)ncc1F,-2.0743231237971083,353.869,1.0,4.0,2.669520000000001,41.29,4.76546766224288,6.78072970880546,0.05114803798243305,0.4454010096067034,0.4231924260725106
CC(=O)NNC(=O)CO[3*]CN(C[4*][11*]Sc1cc(C[15*][C@@H]2CC[C@H](C(N)=O)C2)cc(N)n1)CC(=O)O,-2.1869056311317374,482.56300000000033,5.0,9.0,-0.0996999999999966,189.97,5.706237875351777,6.780110710018127,0.07849635718640417,0.4452481103484253,0.41163429470202473
COC(=O)C(=O)[C@H](F)O[3*]C[C@H](C#C[10*]CCCNC(=O)COCC[16*]c1cc(O)nc(S)n1)NC(=O)C[10*][6*][C@H](C)NC(=O)CC1CCC1,-2.2893176816530936,653.7299999999999,5.0,12.0,0.6997000000000022,195.14,6.377572883078308,6.77893525732637,0.18077945447980437,0.44495778962958354,0.37137040784270514
CN(CC#CC[5*]CCSc1nc(C[2*]NC(=O)C2CC3(CC3)C2)ccc1O)N([4*][5*]NCC(=O)CNC(=N)N)C#N,-2.4393164196634984,541.6820000000002,6.0,10.0,0.7973500000000024,183.49,5.909966161345585,6.778067260207925,0.08725883243756935,0.44474343032782626,0.4075806072787964
C[C@H](C(=O)O)[C@H](N[1*]CCCN(C)CC(=O)[1*][1*]C(=O)CN1CCO[C@H](C[15*]c2ccc(F)c(Cl)c2F)C1)C(=O)O,-2.3606935965506857,547.9830000000003,3.0,8.0,1.0894999999999997,136.48,5.741661449843491,6.777190518505566,0.07165174781147089,0.4445269323498593,0.41379012279834304
Cn1ncc(C(=O)CC#N)c1[11*][1*]C(=O)c1ccccc1C[5*]NC1CCC(CO)CC1,-2.2512138006462363,394.47500000000025,2.0,7.0,1.7078799999999998,108.01,4.293193356935243,6.775404064277879,0.10997825187663691,0.4440858600068953,0.3978359244873724
O=C(O)CN([10*][10*]c1ncc(Cl)cc1F)[C@@H](O)[C@@H]1COCO1,-2.4553262149888413,306.67700000000013,2.0,6.0,-0.4227000000000001,92.12,5.052507137366063,6.775357689378909,0.1464668980223423,0.44407441129791064,0.3835711928643276
C[C@H]([5*][10*][C@@H]1Cc2ccccc2C1=O)COC[7*]c1ccc2c(c1N)C[C@H](C[3*]OCCCOC(=O)CN)CC2,-2.131054398998928,494.63200000000046,2.0,7.0,3.5059000000000013,113.87,5.715623928755827,6.772569991804458,0.06410260586389957,0.4433863136290114,0.4158559074637369
CN([3*]C[C@H]([2*][3*]Oc1ccc(Cl)c(F)c1)C(=O)NCC[4*]CC(=O)N1CCO[C@H]2CC[C@H]21)CS(C)(=O)=O,-2.473534310265832,520.0230000000005,1.0,7.0,2.4262000000000006,105.25,5.687849075343829,6.772209906196414,0.13197351576622565,0.44329744815334976,0.3884900155549993
CC(C[4*]C1(C(N)=O)CCCCC1)CC(=O)CN[5*][16*]c1ccnc2cc(F)cnc12,-2.050443702435291,386.471,2.0,5.0,2.6905,97.97,5.012305550745532,6.77102165789478,0.08208960874078897,0.4430042263002108,0.4080908011330609
CC(C)[C@H]([10*]C[C@H](NN)c1cnc([8*][12*]S(=O)(=O)CC2CCCO2)cn1)c1ccccc1,-2.3908390583472707,418.5630000000002,2.0,7.0,2.1007000000000007,107.2,5.258674393110395,6.769309284234271,0.10512850362331444,0.4425817368995011,0.3984159897914703
CC[C@H](NN)C(=O)N(C)[9*]CN(C[3*]OC[C@@]1(C)C[C@H]1C(=O)O)CCNC(=O)C[10*][6*]c1ccc2c(c1)COB2O,-2.1411064775272663,519.4080000000004,5.0,9.0,-1.806199999999992,166.69,6.212630911960322,6.768648346801873,0.2603424105085409,0.4424186877511921,0.34101084508962165
O=C(CCNC(=O)C[10*][1*]C(=O)C(F)(F)C(F)F)CNCC[9*]c1cccc(-c2nnco2)c1,-2.111709565733197,444.38500000000016,2.0,7.0,1.460499999999999,114.19,4.549275991208441,6.766303414502741,0.03800025440579008,0.4418403079119238,0.42536527401875895
CN(C)CC(=O)NN=C[9*]CC(=O)c1cnc(N[5*][9*]N=Cc2nc[nH]c3nccc2-3)cn1,-2.1507217987775427,408.4260000000001,3.0,10.0,0.4526000000000006,153.51,4.736572057543869,6.765011498575632,0.0681743298382036,0.44152172288205865,0.4124243897699427
O=C([1*][5*]Nc1ccc(F)c([16*][12*]c2ncc(Cl)cc2Cl)c1)n1nnnn1,-2.1515946441046427,354.132,1.0,8.0,1.0249999999999997,98.48,5.092505582217642,6.764898603526474,0.06941847157832132,0.4414938853717832,0.41188562381236843
CCc1cc(C)cc(CC)c1[11*]COc1cnc(C(=O)[12*][5*]S(=O)(=O)N2CCOCC2)nc1,-2.206521680952574,433.53000000000026,0.0,7.0,1.4588199999999998,98.69,4.2620931545792615,6.764827502680134,0.11612597562678331,0.4414763536088753,0.39307423366831123
Cc1nc([4*][5*]c2cccc3cnncc23)cc(OC[1*]C(=O)NC2=CCOCC2)n1,-2.2987968236655894,377.40400000000017,1.0,7.0,1.1991199999999995,99.12,4.780822046797665,6.76405473739437,0.13992940180729682,0.4412858176482983,0.38366254466342026
CCC(=O)[C@H](CC)OCC[7*]C/C(=C\C[10*]CC(=O)c1ccccc1N)C(=O)N[9*][6*]c1cc2c(nc1C)OC2=O,-2.461881872541327,507.5870000000002,2.0,8.0,3.673120000000001,137.68,5.538186549014911,6.7638092098426394,0.19015391269812598,0.4412252830540177,0.36481912333132205
CC(C[27*]S(=O)(=O)c1cn(C)cn1)CS(=O)(=O)[12*][16*]c1cc(F)c(F)cc1F,-2.2936279242492983,396.4120000000001,0.0,6.0,1.4058,86.1,5.026641692505099,6.763694295687276,0.0847327867396512,0.44119695167375744,0.40535312121152317
C#C[C@@H]1CCC[C@@H]1OCC[10*]CC(C)n1cc(N[5*][5*]N[C@H]2C[C@H]3CC[C@@H]2N3)nn1,-2.4298167872791847,372.51700000000017,3.0,7.0,2.3885999999999994,76.03,6.93035302125089,6.763115552176027,0.12542619487736728,0.44105427183403195,0.3890631766922174
C[C@@H]([23*][4*]CN[C@H](C[5*]C(=O)c1ccc(Cl)s1)OCCCCCl)CC=C[9*]CNC(=O)COCCO,-2.2399113710218987,509.4960000000005,3.0,7.0,3.9186000000000023,96.89,5.691256222333061,6.7630041383807775,0.24046097713478212,0.4410268056838753,0.34676408566413447
Cc1ccsc1CN[5*][5*]Nc1cc(CC[5*]C[C@@H](C)OCC(C)(C)C)cnc1F,-2.1862739371602435,393.5720000000002,2.0,5.0,5.622620000000005,46.18,5.0433727080531545,6.761352819837226,0.039814108027673684,0.44061975879794557,0.4234215142799383
C[C@@H]([4*][16*]c1ccc(NC[5*]N2C[C@@H](N)C3(COC3)C2)cc1CC=C[7*]NC(=O)Nc1ccoc1)C1CCC1,-2.545181047720124,479.6250000000002,4.0,6.0,3.505200000000002,104.79,6.349631331481617,6.758862539898916,0.1688700478894288,0.44000606063971825,0.37163732767126906
Cc1ncc([N+](=O)[O-])n1C[2*]C[C@@H](NC(=O)[20*][7*]C1=CCS(=O)(=O)CC1)c1ccccc1,-2.208316157823382,418.47500000000014,1.0,7.0,2.798820000000001,124.2,4.940086351776834,6.7588475347251675,0.10919215524633454,0.44000236335732257,0.39448769283040336
C[C@@H]([26*]C/C(=C\[5*][16*]c1cnc2ocnc2c1)NC(=O)c1cnn[nH]1)C(=O)C[1*]CNc1ncc2ccnc-2[nH]1,-2.6000102508913505,486.4960000000002,4.0,10.0,1.9992,180.26,5.859468210550643,6.758045129211193,0.21948724768192696,0.4398046599396507,0.353132530142507
CC(C[1*][C@@H](Cl)CC(C)(C)C)OC(=O)/C=C\[9*]C[C@H](C#N)OC(=O)CC#CC[9*][1*]C(=O)CCNC(=N)N[4*][C@@H]1CCC[C@H]1C(C)(C)C,-2.3431762362240613,619.2470000000001,3.0,7.0,6.437050000000006,141.37,6.83735176706609,6.757681216667923,0.2504290840059903,0.43971500239829214,0.3423034797319046
C/C(=C\C(=O)[1*]CN(C)C(=O)NCC[10*][11*]C(=O)c1ccc(Cl)cn1)NC1CCC1,-2.1889656917282574,392.8870000000001,2.0,5.0,2.634900000000001,91.4,4.378861243118172,6.757658300958729,0.06755530760191943,0.4397093567609182,0.4109857935114105
CN([5*][9*]C(=O)c1ccc(C[7*]C#Cc2cccc(C#N)n2)nc1)C(=O)[C@@H]1CCSC1,-2.0577966738422457,390.4680000000002,0.0,6.0,2.29418,86.94999999999999,4.998603144443969,6.7561604232996775,0.183199115887687,0.4393403654658794,0.3657958228780355
CC(C[8*]Cc1cccc(CO)c1)NC(=O)[C@H](C)O[3*][5*]Nc1cnc2ncccc2n1,-2.218593863666059,395.4630000000001,3.0,7.0,2.4573,109.26,4.867116590067978,6.752268898017002,0.10334658554122311,0.43838203080009647,0.39533921207246875
CN(CC#C[11*]NC(=O)[C@@H](N)CC(=O)O)C(=O)[5*][14*]c1nc(C[8*]C[C@H](CCN)OCCO)no1,-2.251019892872388,440.4570000000003,5.0,10.0,-2.5595999999999948,207.13,5.916657528880154,6.751033300628552,0.16134872587379234,0.4380778459349966,0.3728021683394352
C[C@@H]1CN([5*]COc2cncc(O[3*][10*]N3C(=O)NC(=O)C(=O)C3=O)c2)CC1(C)C,-2.423311550995272,376.3690000000002,1.0,8.0,0.337099999999999,118.14,5.1886275207103765,6.749594385469739,0.06611580553570028,0.4377236660729783,0.4097191833448171
Cc1c(COC[5*]N[C@H](CO)C[C@H](CC[6*]OC(=O)/C=C/COCC[5*]Nc2c[nH]nc2Cl)N(C)C)ccc(C=O)c1[16*][10*]CNC(=O)NCC(=O)NN,-2.2918509761381864,710.233,8.0,13.0,0.3406200000000061,234.29,6.333296085420191,6.746710089906841,0.09490500017770404,0.4370139064476595,0.39744637405122707
C[C@H]([4*][3*]Oc1ncccc1F)NCC[C@H](O)CCC[1*]C(=O)CN[C@H]1CCC[C@@H]1C,-2.424204971346172,395.5190000000002,3.0,6.0,2.8744000000000005,83.47999999999999,5.369476856459262,6.745293875729189,0.04377796474317967,0.4366655025125728,0.4179615726245636
Cc1cc([4*]C[C@@H]2CC(=O)[C@H]([6*]Cc3ccc4c(c3)C[C@@H]4[10*][6*]NC(=O)[C@@](C)(O)C3CCCC3)N=C3C=CC=CN32)ncn1,-2.137817336264317,539.6800000000002,2.0,7.0,3.304920000000002,107.78,6.201811039037885,6.743973032421998,0.07706634354205677,0.43634061715531425,0.4039765480163344
CC(C)C[C@@H](C)CC(=O)N[5*][9*]c1cc(C#N)cc(OC[22*]N2C(=O)c3ccccc3C2=O)c1N,-2.334982047173619,434.4960000000002,2.0,6.0,2.58678,125.52,4.701024429505673,6.743436478641286,0.07715365238217539,0.43620865761393285,0.40381911760352446
C#CCCCC(=O)NN[9*]CCOC(=O)C1([5*][5*]N2CCCC[C@H]2[C@@H](C)CC[9*][C@H](C)C(=O)OCC(=O)O)CCC1,-2.2663806833378795,521.6550000000004,3.0,8.0,3.535,134.27,5.873981924106071,6.740895411979411,0.1313805592967253,0.4355838330199512,0.3819564958050524
Cc1nn2c(c1C(=O)[8*]Nc1nc(O)nnc1[14*][4*]CCNC(=O)c1ncn[nH]1)CC2,-2.240821721934352,384.3600000000001,4.0,11.0,-1.4327799999999993,176.48999999999998,4.872726521234204,6.740461810571487,0.15818559535266227,0.4354772348511674,0.37176313811597633
C[C@H](O)C[C@@H](C)O[C@H](C)[7*]C=C[C@H](CO)NC(=O)N[9*][5*]Nc1nc(F)ccc1F,-2.184448943616589,388.415,5.0,6.0,1.4674999999999991,115.74,5.845112612850727,6.7397312853310725,0.15242032137822561,0.4352976533270631,0.3737584511541565
CO[C@H]1CCCN(C(=O)[9*]C[C@@H](N[3*][6*]C(=O)N2CC=C(N)N2)c2ncc[nH]2)C1,-2.206911139939552,363.4220000000001,4.0,7.0,0.5148000000000021,128.61,5.55053661248617,6.739520347566339,0.09728780922983975,0.4352458026622606,0.3948962712017324
Cc1cnc(C(=O)[1*][1*]C(=O)C(C[5*]C(=O)[C@@H]2OC[C@@H]3CCC[C@@H]32)CC(N)=O)cc1N=C=O,-2.171876302406964,413.4300000000002,1.0,8.0,1.4457199999999997,145.84999999999997,5.7346478406994965,6.738218084696217,0.10878967792823808,0.43492572450754036,0.39009316309325753
CC(C)OCC[C@@H]([8*][6*]n1nc(N)c2nccnc21)C(=O)NN,-2.353109747263168,293.331,3.0,8.0,-0.1498999999999984,133.97000000000003,4.539893084277808,6.737949807177467,0.0838807145434991,0.43485979234372424,0.39987138109531517
CCC1(O)CCC([7*]CC(C)(C)C(=O)O[C@H]([10*][11*]Sc2ncncc2Cl)CC(=O)O)CC1,-2.313607137377905,444.9810000000002,2.0,7.0,4.599200000000004,109.61,5.166238589539072,6.737823724173545,0.12231083282331298,0.4348288068485554,0.38476839172490296
C[C@@H](NC(=O)[25*]Cc1cc(F)cnc1[8*][11*]Sc1ncc(CO)n1C)S(C)(=O)=O,-2.4064743280200407,402.4730000000002,2.0,8.0,0.5493000000000003,114.17999999999998,5.191224467610983,6.734716347879605,0.07830026669698226,0.43406531591595626,0.4013744385459387
CC(C)[C@H](N)C(=O)OC(=O)[10*]Cc1cc(Cl)n(C[7*]CC(C[23*]N[C@H](C)c2ccccc2)NC(=O)[32*][6*]COc2ccccc2)n1,-2.321000009264469,584.1170000000003,3.0,9.0,5.197600000000005,137.57000000000002,5.82320878267683,6.732441888743085,0.039160713894166095,0.4335066730939378,0.41685834995524357
CCc1ccc(F)c(N[5*][5*]([9*]N2C=CN=C(NCC=C=C[5*]N(C)CC(C)(C)C#N)N=N2)C=CSC2CC2)n1,-2.34145202598236,510.6670000000003,2.0,10.0,5.262480000000005,104.3,5.690166239280445,6.728774598673816,0.11813508828678103,0.4326062855643891,0.38440356639050977
COc1c(O)cc(C)cc1[16*][14*]c1ncc(C[1*]CN2Cc3ccccc3O2)nc1C,-2.36718051069772,377.4440000000001,1.0,6.0,2.1955400000000003,67.71000000000001,4.56432444690404,6.728574015529661,0.07895880244167171,0.43255705147520307,0.3997164521659866
COc1cc([8*]Cn2cnc(S(=O)(=O)[23*][25*]N[C@H](C)c3ccccc3)c2)c(Cl)cn1,-2.3895768297120137,406.895,1.0,7.0,2.3476,86.11,4.675237375150761,6.7276879407152705,0.09537830206442914,0.43233957613880514,0.393009204720809
N[C@]12CCC[C@@H]1CN([5*]Cn1ccc(COC(=O)[9*][11*]c3c(N[6*]NC(=O)C(=O)Cc4ccccc4)cnc4ccccc34)c1)C2,-2.2676376922481083,566.6620000000001,3.0,9.0,3.1090000000000018,131.57999999999998,5.388797120348389,6.727468670442351,0.02981812595965902,0.43228576317376466,0.4195860929674383
C[C@@H]([23*]C[C@@H]([2*][5*]CN[C@@H](C[2*]CCNCCCF)CC[38*]C(=O)NCc1ccccc1)CCN)N[C@H]1CCCOC1,-2.52984827493552,521.7660000000002,5.0,6.0,4.416300000000003,100.44,6.131837873808933,6.726450377600443,0.05819555857389064,0.43203587630984447,0.4076109123671992
CCc1cccc(C=O)c1[16*]Cc1cnc(O[8*][14*]c2cc(C(F)(F)F)ccn2)cc(=O)c1,-2.3584416217050768,414.383,0.0,5.0,2.845300000000001,69.15,4.424635090063132,6.726423703124574,0.08839939170274429,0.432029330915405,0.3954775768402199
C[C@@H]([4*][3*]Oc1cc(Cl)c(F)c([16*][5*]Nc2cccc3cnoc23)n1)N1C(C)(C)CC1(C)C,-2.072597890525241,418.90000000000026,1.0,6.0,4.740400000000004,63.42,5.493107995916141,6.725827317133934,0.11520683006852854,0.431882995664386,0.38488626617845484
Cc1ccc([C@H](C)C(=O)[1*]COC2=CC=C([16*][5*]Nc3cnncc3N)C2)nc1C,-2.29727580205048,365.4370000000001,2.0,7.0,3.0434400000000004,103.02,5.293490949811396,6.725208857961471,0.0783426790636025,0.4317312568734629,0.3991992337738145
CO[C@H]1COCCCN(C[6*]C[C@@H](CC[5*]N[C@@H](C[8*]CN[C@H]2CC[C@@H]2CN)CNC(=O)C2CC2)O[C@@H](C)C(=O)[1*][21*]N2C(=O)c3ccccc3C2=O)C1,-2.413249546602297,684.8790000000001,4.0,11.0,1.861500000000008,164.56,6.430720304040931,6.72435779483003,0.22315481435325019,0.43152246971689745,0.3452140875918758
Cc1cccnc1CC(=O)N[11*]CC[C@@H](C[10*][14*]c1nc2ncccc2s1)C(=O)OCC(=O)C[1*]C(=O)[C@@H]1COc2ccccc21,-2.35743717392055,586.6700000000003,1.0,10.0,3.625220000000003,137.44,5.408318876518377,6.723421142203963,0.22053771562357316,0.4312927134390793,0.34593444558260583
C[C@@H]1C[C@@H]1C(=O)OCC[4*][1*]C(=O)c1ncc(C[5*]CCC(F)(F)C(F)(F)F)nn1,-2.1173557630510977,395.328,0.0,6.0,3.3053000000000017,82.04,5.3739598726064415,6.723299639312278,0.11901621770676847,0.4312629115426196,0.38287236768470895
CC[C@@H](C#CCCC[5*]N(CCO)CCCl)C(=O)CN[5*][9*]NCc1cccc(OC[10*]CNc2cc(C)cc(C#N)n2)c1,-2.378454342825032,569.1500000000001,4.0,9.0,3.677100000000001,122.54,5.484540517382616,6.721830693266439,0.13964923445069388,0.43090265192940597,0.3747401920086511
Cc1ccc(F)c([16*]CC(C)(C)CS(=O)(=O)[5*][5*]Nc2ccc3c(c2)nnn3C)c1F,-2.3405712875128923,408.47400000000016,1.0,6.0,3.151620000000001,76.88,4.403759450208732,6.721722668642454,0.07018293105703992,0.4308761617286291,0.4016727851922372
Cc1cc(C)c(C=O)c(O)c1[9*]CC(C)[C@@]1(C)C[C@]1(C)[13*]CC(=O)O[C@@H]([9*][5*]c1ccc(NC(=O)O)cn1)Cc1ccccc1,-2.26118189376085,558.6750000000003,3.0,6.0,5.685540000000005,125.82,5.836267490754483,6.720064376190069,0.060314773256803095,0.4304695588120892,0.4052733739772659
N[C@@H](C[8*][16*]c1cc(F)cc(F)c1)c1nc(C[14*]c2cnc(F)c(CN=C=O)n2)no1,-2.487085129304228,390.3250000000001,1.0,8.0,0.8517999999999997,120.15,5.417514816479798,6.7196972131894075,0.032951739848800427,0.430379545403898,0.41642890187350573
C[C@H](NC(=O)OC[2*]c1nc(C(=O)C[7*]N[C@H](C)c2ccccc2)cs1)C(=O)O[3*][11*]n1cc(-c2cnccn2)nn1,-2.3526851037784464,536.5740000000001,2.0,13.0,1.9323999999999988,163.10999999999996,5.422346596032002,6.718142178556039,0.12181028647373125,0.42999836535460434,0.380684565713564
CC(C)C[C@@H]([7*][4*]c1cccc(CCO)c1O)CC[3*]OCCOCCSC[5*]Nc1cnc2ncccc2n1,-2.189476549788539,514.6920000000002,3.0,9.0,4.454500000000005,109.62,5.299519506204591,6.717307689799215,0.17527351897057,0.42979384431036544,0.3606947897286547
CC(C)CS(=O)(=O)[5*]Cc1cnc([14*][8*]c2cc(Cl)cnc2C#N)nn1,-2.317223437426556,351.8190000000001,0.0,7.0,0.3982800000000002,109.49,4.81342372023289,6.716742082295125,0.06686744960973046,0.42965523576731995,0.4018647785219007
CN([10*][1*]C(=O)c1n[nH]c2c1CCCC2)C(=O)C[C@H](C#N)CC[8*][C@H]1CCCCC1=O,-2.429616872368489,384.48000000000025,1.0,5.0,3.2419800000000016,106.92,5.333185930417034,6.716359387541902,0.15734384443881994,0.4295614583260046,0.3670217018729738
O=C(NCC[4*][C@@H](C[1*]CNc1ccc2ncnn2c1)C[11*]Sc1ncccc1Cl)N[C@H]([10*]CC1(c2ccc(F)cn2)[C@@H](CF)C[C@@H]1C[8*][11*]Sc1ncccc1Cl)CC(F)(F)F,-2.4135780821509334,868.8299999999999,3.0,10.0,10.570499999999992,122.02,6.892318320292281,6.715395041491254,0.14903668367725556,0.4293251725698076,0.3698797401369259
CC(C)(C)OC(=O)N[18*]C/C(=C/C(=O)[1*][12*]c1ccc(C#N)cn1)n1ccnc1,-2.4909092054605324,353.382,1.0,7.0,1.87078,109.9,4.649352101008405,6.714951607426893,0.0968051801582292,0.4292165323828978,0.3896139390283747
C[C@H]1CC[C@H](C[4*]Cc2nccc3[nH]ccc23)C[C@@H]([6*][8*]c2ccc(Cl)c(F)c2)C(=O)C1,-2.1865901148383085,412.9360000000002,1.0,2.0,5.953100000000004,45.75,5.2952767471109095,6.713020591868306,0.1097294068768633,0.4287435182595629,0.38418702324659476
CC(C[6*]N(C)C(=O)O)C[C@@H]([7*][9*]C(=O)NC1CN(CC#C[7*]CC(C)(C)CN=C=O)C1)C[C@@H]1CCSC1,-2.2337422715426323,492.6860000000004,2.0,6.0,4.277400000000004,102.31,6.369693317516749,6.71245476608149,0.1551384403912949,0.42860494037646246,0.3670129631474331
CC(=O)COC(=O)NC[9*][1*]C(=O)c1cc([16*][16*]c2ccc(F)cc2F)cc(C(=O)[1*][3*][C@@H](Cl)C(=O)C(F)(F)F)n1,-2.3582461460795177,520.7940000000001,1.0,7.0,1.815,119.5,5.723038093803848,6.71221223929664,0.16016440832142723,0.4285455459297236,0.3651223911587852
CC(C)N(CC[8*]CNCc1ccncn1)C(=O)N[6*]CC([5*][5*]NC1C[C@H]2CC[C@@H](C1)O2)c1ccccc1,-2.452569950329252,480.6570000000003,3.0,6.0,3.906200000000003,91.41,6.476774466681651,6.712168394965279,0.0647470229391623,0.4285348087382362,0.4016676260369714
Cc1cc(C(F)(F)F)nn1[9*]COc1ccc([16*][4*]CC2(C3CC3)CCC2)cc1,-2.07769906550674,364.4110000000002,0.0,3.0,4.803820000000004,27.05,4.512338425794731,6.712168335928896,0.0445346698608041,0.42853479428065544,0.4098688641777834
Cc1nc(NN)[nH]c(=O)c1[16*]CC(C)[C@H](N)C(=O)O[1*]CCn1ccnc1[C@@H]([10*][5*]c1nccc2cc(O)cnc12)C(=O)O,-2.2153776131716434,551.5640000000003,6.0,13.0,-0.5008799999999971,237.25,5.977722441156438,6.7109342409110395,0.07849439092151297,0.4282326000799259,0.3959041415549119
C#CCN(C)c1nnnn1[10*]CC(C)O[C@]1(C)C[C@@H]([9*][5*]NC(=O)[C@@H](N)C(F)F)C1,-2.119307685184914,385.419,2.0,8.0,0.4636000000000017,111.19,6.025527393973963,6.708866335951642,0.0846786695900341,0.4277263500200504,0.3929981688313276
C[C@H](CC1CC1)N[3*]COc1cncc(O[9*]CCCc2[nH]ccc2[5*][1*]C(=O)c2c[nH]c3ncccc23)n1,-2.52912616766186,474.56500000000017,3.0,7.0,3.776100000000002,117.81,5.377730126276949,6.707208180251476,0.0850927687402273,0.4273205211668498,0.3924627381059572
CC(C[3*]OC[C@H]1CCCOC1)C(=O)[1*][14*]c1nc(NN)c(=O)[nH]c1Cl,-2.7531616011193734,344.799,3.0,7.0,0.4434000000000004,119.32999999999998,5.491355230982772,6.705059972890398,0.16624481974629912,0.4267948990844185,0.3614265168602962
COc1cnc([6*]CC(C)(C)[C@]2(C)C[C@H]2C(=O)[1*][5*]NCc2cscc2Cl)cc1Cl,-2.2167308029119024,427.3970000000001,1.0,5.0,4.955900000000005,51.22,5.602064908133164,6.70293491079106,0.06087800036119082,0.4262751027972453,0.4010984541312512
CCNC(=O)CN(C)[5*]CC(C)CC(=O)CO[3*][1*]C(=O)c1cnc(C[5*]NC(=O)[C@]2(N)CCNC2)cc1N,-2.180093829109156,491.5930000000003,5.0,10.0,-0.7908999999999946,181.77000000000004,5.774975513309512,6.702434741077492,0.30618297406590855,0.42615278348461133,0.31375579317634517
C#CCCN1C[C@H]2C1[C@@H]2[10*]C=Cc1ccc(C(=O)[1*][9*]C(=O)OC(C)(C)C)c2ncnn12,-2.127958123330684,392.4590000000001,0.0,7.0,3.071100000000002,76.8,5.695526345773116,6.702022355617065,0.08153289385897697,0.42605193909956585,0.3926930909611404
Cc1c(F)cncc1[16*]CN(C[1*]C[C@H]1CCC[C@@H]1S[11*][5*]Nc1cccc2c1COC2=O)c1ccccc1,-2.397962753703164,491.6320000000002,1.0,6.0,5.7637200000000055,54.46,5.405664177277123,6.700964391428235,0.12372312257653806,0.4257932535967874,0.37624133492248424
CC(C[9*]c1cccc(-c2ncco2)c1)CC(=O)OC[9*][1*]C(=O)c1ccc(O)cc1O,-2.400684345666277,395.4110000000001,2.0,7.0,3.3337000000000026,109.86,4.717225421937442,6.699103157525288,0.09389498275982874,0.42533825724204255,0.38721874619785907
Cc1cc(C)c(C#N)c([9*]CC(C[1*]C(=O)CC(CC#N)C(=O)[1*][8*]CO[C@@H]2C=CCCC2)CS(C)(=O)=O)c1C,-2.315027903743635,512.6720000000004,0.0,7.0,3.917220000000003,125.09,6.0029092373602655,6.697845100032531,0.18630806666005018,0.42503078467520744,0.35278314010440925
CC(C[10*][C@H](Cc1ccncc1)C(=O)O)NCCNCCCN[10*][8*]C[C@@H](N)C(=O)NCC=C[4*]Cc1ccc(Cl)o1,-2.0079639434879093,549.1160000000004,6.0,8.0,2.455000000000004,154.54000000000002,5.720573492619973,6.692092813176004,0.17485008136189847,0.4236256528475384,0.3556688458530552
NCc1cnc(C(=O)N[8*][1*]C(=O)C2=CCCCOC2)nn1,-2.425719024488574,277.28399999999993,2.0,7.0,-0.6765000000000003,120.09,4.384527752791152,6.692053551256469,0.12450345631383375,0.4236160664127845,0.3740255404134888
